Longitude,Latitude,hour,month,weekday,park
-122.371410604,47.699703337,23,6,6,38
-122.312863038,47.605265415,13,6,5,125
-122.395483915,47.647776652,13,6,5,44
-122.355419403,47.622687357,14,6,5,79
-122.322107273,47.645054814,14,6,5,116
-122.346653313,47.644266471,15,6,5,105
-122.34002,47.608818,23,2,0,98
-122.38055,47.66945,23,2,0,64
-122.374101457,47.696976201,17,6,0,41
-122.329590996,47.545334391,4,6,5,26
-122.338247307,47.610246301,5,6,5,101
-122.34608321,47.613707496,5,6,5,89
-122.347766121,47.731038071,16,6,5,15
-122.313087957,47.663996256,13,6,5,86
-122.29791587,47.618908456,1,6,0,118
-122.284279676,47.543196395,2,6,0,49
-122.350647635,47.518252002,17,6,3,23
-122.318141828,47.614092169,3,6,0,122
-122.354156822,47.617888616,6,6,5,78
-122.329450045,47.609014951,6,6,5,113
-122.324615,47.708603,0,2,1,43
-122.312653258,47.725977941,6,6,5,34
-122.34008,47.668446,0,2,1,86
-122.318224863,47.467179311,9,6,5,0
-122.317946171,47.583776757,3,6,0,97
-122.338348307,47.609517439,4,6,0,101
-122.350031174,47.662505502,7,6,0,81
-122.329316624,47.607189642,19,6,3,110
-122.349959233,47.694563637,19,6,3,45
-122.284859055,47.719211871,10,6,2,24
-122.27655,47.546677,0,2,1,45
-122.354355,47.676884,0,2,1,66
-122.29318,47.689507,0,2,1,45
-122.321683833,47.546745027,3,6,6,33
-122.355293423,47.618534826,4,6,0,74
-122.23497752,47.508145273,4,6,0,7
-122.337879039,47.615886616,6,6,0,105
-122.325707867,47.599191758,6,6,0,107
-122.337595941,47.611207077,7,6,0,102
-122.344940802,47.719570093,8,6,0,23
-122.384744081,47.669066266,8,6,0,63
-122.313034216,47.667491533,12,6,2,83
-122.24619159,47.501650361,13,6,2,13
-122.271264058,47.54606223,13,6,2,40
-122.353942896,47.652125425,14,6,2,82
-122.309162254,47.721496924,14,6,2,37
-122.31574,47.64261,20,2,2,115
-122.337320426,47.611321241,14,6,4,104
-122.29634728,47.72199624,15,6,4,34
-122.337338756,47.60925298,16,6,4,100
-122.338701658,47.610742764,16,6,4,101
-122.27861207,47.510456054,4,6,6,21
-122.319740826,47.615242997,3,6,6,121
-122.334202473,47.576651555,3,6,6,67
-122.34586311,47.612990814,10,6,0,90
-122.326068757,47.634865929,11,6,0,123
-122.355127664,47.52102998,16,6,2,24
-122.366038071,47.675625399,17,6,2,64
-122.376447894,47.544680386,18,6,2,48
-122.34478333,47.612938836,17,6,4,89
-122.33139,47.601074,1,2,1,101
-122.331085,47.602413,1,2,1,103
-122.274230204,47.526118383,5,6,6,34
-122.33732,47.61132,1,2,1,104
-122.342538297,47.653413304,5,6,6,104
-122.342386722,47.620304003,6,6,6,104
-122.288328154,47.532030085,12,6,0,40
-122.329316624,47.607189642,13,6,0,110
-122.329524396,47.674414029,14,6,0,83
-122.23497752,47.508145273,14,6,0,7
-122.341545,47.61278,1,2,1,98
-122.3424,47.612118,1,2,1,92
-122.287793825,47.770451945,16,6,0,5
-122.31816885,47.615838399,19,6,4,120
-122.288237446,47.564272764,20,6,4,68
-122.304535369,47.560111812,20,6,4,75
-122.299900962,47.598682866,20,6,4,116
-122.355367463,47.629185666,21,6,4,78
-122.30932534,47.625244091,9,6,6,133
-122.394126342,47.589502704,16,6,0,41
-122.262109082,47.55409687,18,6,0,31
-122.344996836,47.725035552,23,6,2,19
-122.309464745,47.588088087,21,6,4,112
-122.269987327,47.529330662,22,6,4,32
-122.296212257,47.612279233,22,6,4,109
-122.333760451,47.608691194,21,6,4,103
-122.30109562,47.603504392,13,6,6,120
-122.258073018,47.550616959,6,10,1,26
-122.335928553,47.611904236,20,6,0,101
-122.340669909,47.607860347,20,6,0,100
-122.365221011,47.521022537,23,6,4,32
-122.268488405,47.51610948,0,6,5,25
-122.296393378,47.725607452,9,6,6,28
-122.372554602,47.68143197,9,6,6,56
-122.338348307,47.609517439,21,6,0,101
-122.282603599,47.556205746,4,6,3,56
-122.316524895,47.662206241,5,6,3,86
-122.323085448,47.606250965,5,6,3,118
-122.387589446,47.669456284,2,6,5,56
-122.346097398,47.615473377,3,6,5,91
-122.269980729,47.535458414,17,6,6,36
-122.320755782,47.608657483,17,6,6,120
-122.400383128,47.559651748,18,6,6,40
-122.278604331,47.669805688,18,6,6,40
-122.346772704,47.531031594,0,6,1,25
-122.36227301,47.716946129,1,6,1,27
-122.319476186,47.602200997,1,6,1,118
-122.322875355,47.663748544,2,6,1,91
-122.338470391,47.620289779,3,6,1,111
-122.292760232,47.598008089,4,6,1,103
-122.323757569,47.597509149,4,6,1,107
-122.309623439,47.703616617,5,6,1,45
-122.315658622,47.67581396,8,6,3,78
-122.291970591,47.623071834,9,6,3,95
-122.337338756,47.60925298,9,6,3,100
-122.33452433,47.702331628,9,6,3,44
-122.347457829,47.615693487,11,6,3,90
-122.313493485,47.698534323,9,6,5,52
-122.304511913,47.598325553,9,6,5,127
-122.377545972,47.675278835,9,6,5,63
-122.34741991,47.618274004,19,6,6,94
-122.311979502,47.6621728,7,6,1,86
-122.313034216,47.667491533,7,6,1,83
-122.33896434,47.614775782,7,6,1,105
-122.340016516,47.608819661,8,6,1,98
-122.287227064,47.604151326,12,6,3,91
-122.352139787,47.624571354,12,6,3,88
-122.297222329,47.661240464,13,6,3,77
-122.386898078,47.556976919,11,6,5,50
-122.376669158,47.523756624,14,6,5,36
-122.318224863,47.467179311,14,6,5,0
-122.337595941,47.611207077,10,6,1,102
-122.350854033,47.622086915,11,6,1,87
-122.320898926,47.621531972,12,6,1,126
-122.274446637,47.555662477,13,6,1,48
-122.330420412,47.620244346,13,6,1,112
-122.345654258,47.614039706,13,6,1,89
-122.30015171,47.696620007,13,6,1,51
-122.282005208,47.635776592,14,6,3,56
-122.356976956,47.634136227,15,6,3,75
-122.33862035,47.733222683,15,6,3,19
-122.339458563,47.609053053,15,6,3,99
-122.328514,47.70227,3,2,1,46
-122.331735384,47.603126534,18,6,5,103
-122.329580815,47.549255044,20,6,5,38
-122.307179085,47.66562739,7,6,6,84
-122.39057886,47.538015412,8,6,6,45
-122.312648076,47.718508111,8,6,6,42
-122.389772458,47.684037176,9,6,6,42
-122.322158307,47.616978426,14,6,1,121
-122.322033078,47.621520294,14,6,1,124
-122.344896103,47.717174471,15,6,1,24
-122.306825596,47.695304508,17,6,3,56
-122.383493728,47.667830183,18,6,3,64
-122.33506,47.61968,7,2,1,112
-122.336213738,47.60132062,19,6,3,95
-122.30223583,47.6010021,21,6,5,122
-122.339755759,47.622630087,21,6,5,110
-122.360647636,47.690624419,13,6,6,48
-122.387293781,47.537622059,15,6,6,46
-122.361804965,47.533694781,17,6,1,31
-122.344512568,47.68875092,17,6,1,57
-122.37626,47.651253,7,2,1,72
-122.317364169,47.675827402,22,6,3,77
-122.302237278,47.599280703,0,6,4,122
-122.361694,47.668655,7,2,1,70
-122.386775719,47.562911416,17,6,6,47
-122.394981945,47.634479526,19,6,6,46
-122.283956291,47.656160951,19,6,1,54
-122.293751048,47.538912489,19,6,1,50
-122.350186377,47.616134103,19,6,1,86
-122.352813791,47.618406321,20,6,1,81
-122.335928553,47.611904236,20,6,1,101
-122.352139787,47.624571354,16,6,6,88
-122.33144,47.654938,3,2,1,112
-122.356970093,47.634741867,17,6,2,74
-122.338090378,47.7123018,0,6,4,33
-122.376819394,47.564076868,0,6,6,44
-122.292493611,47.721007497,20,6,6,29
-122.358012306,47.625152832,1,6,4,69
-122.31816885,47.615838399,1,6,4,120
-122.352813791,47.618406321,2,6,4,81
-122.374133294,47.546626552,0,6,5,45
-122.388200687,47.77445722,22,6,4,0
-122.327267984,47.548049349,22,6,5,31
-122.30277217,47.60743839,20,6,1,121
-122.274465231,47.559982461,23,6,5,53
-122.313943287,47.70627644,23,6,6,49
-122.28313904,47.538883652,23,6,1,47
-122.288159086,47.580182752,23,6,1,89
-122.328251186,47.550724372,0,6,2,37
-122.329359471,47.618447009,1,6,2,116
-122.323337342,47.567191516,1,6,2,70
-122.314716761,47.568641147,5,6,4,79
-122.309623439,47.703616617,5,6,4,45
-122.342376659,47.62147207,6,6,4,106
-122.336890515,47.610440245,18,6,2,102
-122.284859055,47.719211871,18,6,6,24
-122.320755782,47.608657483,1,6,0,120
-122.288328154,47.532030085,3,6,0,40
-122.36979339,47.543857946,17,6,1,41
-122.320755782,47.608657483,2,6,2,120
-122.294048056,47.537343786,7,6,4,47
-122.365899246,47.536577007,8,6,4,36
-122.315995347,47.578202132,8,6,4,94
-122.329050726,47.59239164,4,6,0,94
-122.310238682,47.664880643,6,6,0,91
-122.313433198,47.569165554,20,6,6,86
-122.333876687,47.651228227,22,6,6,115
-122.350525387,47.649706509,23,6,6,92
-122.324615153,47.708602801,19,6,1,43
-122.301854341,47.560199127,19,6,1,73
-122.344354541,47.613270013,20,6,1,89
-122.313450984,47.568119185,20,6,1,82
-122.311909015,47.56262085,17,6,1,75
-122.324615153,47.708602801,17,6,1,43
-122.315987723,47.590765154,18,6,1,109
-122.345223493,47.614372206,0,6,1,89
-122.35559,47.63832,22,2,0,78
-122.302565684,47.618289238,2,6,1,131
-122.398309457,47.642172888,14,6,0,41
-122.314712121,47.566277798,13,6,1,78
-122.271337459,47.505341677,3,6,0,18
-122.343285,47.614986,8,2,1,96
-122.331124149,47.601717571,6,6,0,102
-122.327661524,47.600453703,7,6,0,106
-122.28494669,47.563474962,21,6,1,67
-122.264496,47.522408,8,2,1,24
-122.315242339,47.664917211,21,6,1,83
-122.355293423,47.618534826,4,6,1,74
-122.292476785,47.574747651,10,6,1,93
-122.285797728,47.662063029,15,6,1,53
-122.36934938,47.521036639,15,6,1,36
-122.322446695,47.586152968,0,6,2,97
-122.39270709,47.523210866,0,6,2,28
-122.355406885,47.624576156,1,6,2,79
-122.347496139,47.616302407,8,6,0,92
-122.359084275,47.617431797,10,6,0,69
-122.344143641,47.614320348,10,6,0,92
-122.327772671,47.696815059,10,6,0,54
-122.32139394,47.585065545,11,6,0,99
-122.34874713,47.614695034,23,6,1,89
-122.333707532,47.612832198,23,6,1,109
-122.398977768,47.667471342,22,6,0,44
-122.336107954,47.606229204,2,6,2,97
-122.320915219,47.622558497,13,6,1,127
-122.34498954,47.611004422,11,6,0,90
-122.355367463,47.629185666,11,6,0,78
-122.34497772,47.723210988,11,6,0,19
-122.306840925,47.586336543,11,6,0,113
-122.313148998,47.660532244,11,6,0,89
-122.351737398,47.643828184,11,6,0,92
-122.319293613,47.65751671,12,6,0,92
-122.359084275,47.617431797,3,6,2,69
-122.33825,47.610245,5,2,2,101
-122.310815864,47.663979818,14,6,1,91
-122.286736896,47.599882779,14,6,1,89
-122.332493902,47.648296229,15,6,1,118
-122.287722653,47.574493946,14,6,2,82
-122.339713979,47.698697444,15,6,2,47
-122.324479726,47.61578647,3,6,0,114
-122.336029062,47.611174928,16,6,2,101
-122.284486726,47.603308272,13,6,0,83
-122.332366118,47.62427037,13,6,0,114
-122.334918449,47.611639429,15,6,0,103
-122.381494633,47.666133717,16,6,0,67
-122.306571607,47.54101507,4,6,2,48
-122.348929098,47.618575313,5,6,2,91
-122.347420353,47.615084921,0,6,2,90
-122.374433472,47.636722327,17,6,1,70
-122.34458491,47.6157531,10,6,2,93
-122.334284371,47.624974479,11,6,2,116
-122.371727674,47.679541624,11,6,2,57
-122.337338756,47.60925298,12,6,2,100
-122.379196686,47.54208145,16,6,0,46
-122.366595661,47.678652377,18,6,0,61
-122.284648099,47.532386406,18,6,0,41
-122.296314855,47.719283029,14,6,2,37
-122.33843611,47.624552315,16,6,2,112
-122.282109607,47.560259105,16,6,2,60
-122.355093591,47.523788096,17,6,2,26
-122.336029062,47.611174928,17,6,2,101
-122.295259589,47.715572964,17,6,2,37
-122.32053,47.707214,8,2,1,47
-122.342285182,47.634988356,19,6,1,111
-122.33804772,47.611705679,11,6,6,102
-122.26803009,47.519851776,11,6,2,28
-122.344996836,47.725035552,18,6,0,19
-122.340848349,47.684758191,18,6,0,66
-122.320771372,47.613519514,19,6,0,122
-122.26881,47.559425,8,2,1,42
-122.376802784,47.689666737,19,6,0,47
-122.376802784,47.689666737,19,6,0,47
-122.260801506,47.518687628,14,6,2,22
-122.378040572,47.653989456,14,6,2,72
-122.283687396,47.521460585,14,6,2,32
-122.318950332,47.689654725,15,6,2,67
-122.298624164,47.683045559,15,6,2,57
-122.30029,47.54533,9,2,1,55
-122.336128729,47.610445974,22,6,1,100
-122.308276606,47.608023612,18,6,2,131
-122.282033475,47.531537725,19,6,2,38
-122.287155976,47.605495818,20,6,0,89
-122.32505692,47.598771326,17,6,0,107
-122.359799948,47.548345835,21,6,0,29
-122.320749979,47.606340772,21,6,0,116
-122.33304,47.604553,9,2,1,102
-122.3613,47.53604,12,2,0,31
-122.335692363,47.736483133,12,6,2,18
-122.340128233,47.610623458,13,6,2,101
-122.323757274,47.598348206,23,6,1,109
-122.266947564,47.561590125,0,6,2,37
-122.338906798,47.60928404,21,6,1,99
-122.31306237,47.665668257,15,6,2,84
-122.338247307,47.610246301,16,6,2,101
-122.348624649,47.695646496,16,6,2,42
-122.335909925,47.60046538,16,6,2,95
-122.3541,47.624573,9,2,1,83
-122.337338756,47.60925298,21,6,6,100
-122.314382769,47.657588412,22,6,6,90
-122.331082201,47.602412413,21,6,5,103
-122.336028117,47.520426644,22,6,5,16
-122.386778536,47.561104366,14,6,5,49
-122.326697912,47.602530455,15,6,5,110
-122.318224863,47.467179311,16,6,5,0
-122.345864524,47.690566695,17,6,5,51
-122.334865851,47.6152845,17,6,5,107
-122.321396,47.583366,9,2,1,95
-122.344793585,47.614703742,8,6,0,91
-122.330218294,47.73137072,9,6,0,25
-122.37622,47.654438,9,2,1,72
-122.313226589,47.657574535,10,6,0,89
-122.326381986,47.607338844,0,6,1,109
-122.329622378,47.543888939,23,6,6,22
-122.286687475,47.590466528,0,6,0,91
-122.295326454,47.683048133,3,6,0,50
-122.336165513,47.616053298,0,6,6,107
-122.294948849,47.59216669,0,6,6,101
-122.329058006,47.585073696,0,6,6,80
-122.383493728,47.667830183,1,6,6,64
-122.26245,47.49942,9,2,1,15
-122.32145,47.61407,9,2,1,122
-122.293751048,47.538912489,6,6,1,50
-122.289790388,47.578993212,7,6,1,91
-122.352139787,47.624571354,7,6,0,88
-122.305391902,47.620358647,7,6,0,133
-122.344172454,47.632317655,8,6,0,107
-122.36969,47.66147,9,2,1,77
-122.3888392,47.691462436,6,6,6,36
-122.33506,47.61968,9,2,1,112
-122.345654258,47.614039706,23,6,5,89
-122.259705587,47.551243506,0,6,6,30
-122.278604331,47.669805688,1,6,6,40
-122.332493902,47.648296229,23,6,5,118
-122.355154778,47.518278026,9,6,1,24
-122.32307,47.696323,9,2,1,55
-122.290870623,47.581737938,10,6,1,95
-122.332449339,47.61061143,18,6,5,107
-122.344896103,47.717174471,14,6,6,24
-122.363818206,47.535520311,15,6,6,34
-122.301685325,47.599284818,16,6,6,122
-122.336832763,47.661386381,15,6,6,101
-122.329580815,47.549255044,21,6,6,38
-122.370610298,47.542831849,9,6,6,42
-122.31344,47.5579,9,2,1,66
-122.323443932,47.604128073,2,6,6,116
-122.31415,47.612236,9,2,1,126
-122.345003457,47.613655499,23,6,0,91
-122.33732,47.61132,9,2,1,104
-122.352139787,47.624571354,11,6,1,88
-122.309783846,47.67527139,12,6,1,71
-122.291433283,47.669417948,22,6,6,59
-122.35487,47.7196,9,2,1,26
-122.313148998,47.660532244,14,6,0,89
-122.303059618,47.62021017,14,6,0,130
-122.265563942,47.525136407,19,6,5,27
-122.272641096,47.554653543,13,6,6,46
-122.312615052,47.623756495,15,6,6,129
-122.254687828,47.51250186,10,6,6,16
-122.278896592,47.664898427,10,6,6,45
-122.296525794,47.733249952,11,6,6,23
-122.352139787,47.624571354,13,6,1,88
-122.341542602,47.612782411,14,6,1,98
-122.309464745,47.588088087,15,6,1,112
-122.355397375,47.699785557,15,6,0,40
-122.344772102,47.611172308,16,6,6,90
-122.39270709,47.523210866,17,6,6,28
-122.31777753,47.624853581,18,6,6,127
-122.359580275,47.653651281,20,6,6,75
-122.34741991,47.618274004,20,6,6,94
-122.27861207,47.510456054,15,6,6,21
-122.389708392,47.67680142,16,6,6,51
-122.339458563,47.609053053,16,6,6,99
-122.284201567,47.559458648,9,6,1,64
-122.333707532,47.612832198,15,6,1,109
-122.313148998,47.660532244,16,6,1,89
-122.334290547,47.624538508,17,6,1,116
-122.305447811,47.663995408,17,6,0,89
-122.318799188,47.656827842,19,6,0,92
-122.322757495,47.614057458,19,6,0,120
-122.337320426,47.611321241,19,6,0,104
-122.366323829,47.53370528,22,6,6,36
-122.279449042,47.531542778,22,6,6,35
-122.330141607,47.66384885,22,6,6,93
-122.337157744,47.575576106,23,6,6,63
-122.314833065,47.592225219,23,6,6,115
-122.284865738,47.718989349,23,6,6,24
-122.28994,47.570675,10,2,1,82
-122.29805,47.58831,10,2,1,108
-122.26998602,47.534827913,18,6,6,35
-122.301685325,47.599284818,20,6,6,122
-122.330437214,47.623122284,20,6,6,113
-122.307272412,47.72030398,17,6,1,38
-122.331082201,47.602412413,17,6,1,103
-122.314695222,47.583341924,17,6,1,102
-122.32768,47.596657,10,2,1,105
-122.31673686,47.61288756,17,6,0,126
-122.320863687,47.619323644,1,6,0,123
-122.340467731,47.609317596,1,6,0,100
-122.327680653,47.596655375,2,6,0,105
-122.40090928,47.651347106,2,6,0,39
-122.343284246,47.61498466,11,6,1,96
-122.3308075,47.60046424,12,6,1,100
-122.388515066,47.535462481,10,6,2,43
-122.309583272,47.60802867,11,6,2,130
-122.30595,47.54652,10,2,1,58
-122.347595253,47.622072691,9,6,3,96
-122.347635817,47.630986582,10,6,3,98
-122.342879608,47.609812732,17,6,4,91
-122.339458563,47.609053053,18,6,4,99
-122.282114804,47.55195154,18,6,4,54
-122.352828849,47.522848555,21,6,2,25
-122.370080641,47.703808166,15,6,2,35
-122.329058179,47.576649911,19,6,2,79
-122.324401859,47.675891808,19,6,2,81
-122.313115706,47.662180577,20,6,2,85
-122.334215478,47.552307813,21,6,2,36
-122.362636237,47.627742411,13,6,3,69
-122.343372451,47.618553206,19,6,4,102
-122.296537763,47.732345401,19,6,4,23
-122.386776714,47.562009047,19,6,4,48
-122.376447894,47.544680386,20,6,4,48
-122.33804772,47.611705679,20,6,4,102
-122.318224863,47.467179311,20,6,4,0
-122.335928553,47.611904236,16,6,5,101
-122.302223777,47.596023669,16,6,5,122
-122.323310651,47.722999355,16,6,5,31
-122.346772704,47.531031594,22,6,2,25
-122.40933,47.57951,10,2,1,24
-122.303415679,47.643159462,15,6,3,112
-122.323443932,47.604128073,15,6,3,116
-122.343702997,47.612886564,16,6,3,91
-122.296390416,47.60086351,17,6,3,109
-122.32519,47.64652,10,2,1,115
-122.35694383,47.63716891,17,6,5,75
-122.35447,47.6532,11,2,1,83
-122.383784564,47.685001934,19,6,5,47
-122.340128233,47.610623458,19,6,5,101
-122.329616374,47.726466738,19,6,5,25
-122.336938539,47.612168781,2,6,3,103
-122.356589212,47.631828599,4,6,3,77
-122.343482363,47.612169596,17,6,3,90
-122.316900598,47.618184524,18,6,3,123
-122.278710998,47.537054329,18,6,3,39
-122.305595,47.612915,11,2,1,131
-122.283399766,47.537043658,18,6,3,44
-122.32768,47.596657,11,2,1,105
-122.273984794,47.534704635,12,6,2,37
-122.345422125,47.611557227,11,6,2,90
-122.302225739,47.595568198,23,6,4,122
-122.398977768,47.667471342,23,6,4,44
-122.293194314,47.722898554,23,6,4,29
-122.219981301,47.497217286,0,6,5,2
-122.310005976,47.588430711,17,6,5,115
-122.34238,47.62147,11,2,1,106
-122.325060336,47.597932435,1,6,6,104
-122.309660874,47.665644331,2,6,6,90
-122.361804965,47.533694781,7,6,3,31
-122.385626666,47.518576989,7,6,3,29
-122.263832071,47.526770765,7,6,3,25
-122.344971871,47.722756711,8,6,3,20
-122.346791382,47.532625309,9,6,3,25
-122.333291076,47.706845519,9,6,3,39
-122.335928553,47.611904236,14,6,3,101
-122.29502898,47.664882488,14,6,3,72
-122.340128233,47.610623458,15,6,3,101
-122.316845009,47.614683851,20,6,3,125
-122.31785262,47.708560425,21,6,5,47
-122.31785262,47.708560425,22,6,5,47
-122.345654258,47.614039706,4,6,6,89
-122.358653105,47.6267233,5,6,6,67
-122.329131558,47.619124732,5,6,6,118
-122.328860965,47.603341075,5,6,6,106
-122.355484,47.70962,2,2,3,30
-122.355293423,47.618534826,10,6,3,74
-122.291010285,47.570759932,11,6,3,84
-122.340904,47.614162,11,2,1,103
-122.29878,47.692234,11,2,1,53
-122.380891534,47.667963732,21,6,3,63
-122.324615,47.708603,18,2,1,43
-122.342194182,47.61316432,3,6,5,96
-122.35498,47.65236,18,2,1,81
-122.3342587,47.618514732,4,6,5,113
-122.339559377,47.608324561,4,6,5,98
-122.353746454,47.615306353,4,6,5,78
-122.332910942,47.606086515,8,6,5,106
-122.320863687,47.619323644,19,6,5,123
-122.30501276,47.69210855,19,6,5,56
-122.34288,47.609814,11,2,1,91
-122.39351379,47.520861182,21,6,5,26
-122.319468275,47.615242945,21,6,5,120
-122.350182097,47.624567115,14,6,3,91
-122.313482946,47.552344299,20,6,3,53
-122.35671454,47.623929893,21,6,3,74
-122.327346532,47.614091301,22,6,3,113
-122.38759,47.670914,11,2,1,56
-122.292332245,47.619518399,23,6,3,95
-122.38055,47.670906,11,2,1,64
-122.387224683,47.543974877,7,6,5,49
-122.347635817,47.630986582,8,6,5,98
-122.355829487,47.518101543,9,6,5,24
-122.386924167,47.556078717,9,6,5,50
-122.325552282,47.617040615,10,6,5,114
-122.331707568,47.621392635,11,6,5,112
-122.335928553,47.611904236,11,6,5,101
-122.30967,47.595154,11,2,1,124
-122.318224863,47.467179311,10,6,4,0
-122.337793005,47.609748462,14,6,4,100
-122.311375055,47.732111622,2,6,6,31
-122.388200687,47.77445722,0,6,6,0
-122.347325554,47.656026142,6,6,6,100
-122.284805903,47.666723857,7,6,6,50
-122.324615153,47.708602801,23,6,3,43
-122.33732,47.61132,11,2,1,104
-122.30949685,47.615862549,0,6,4,134
-122.346308215,47.614420976,1,6,4,91
-122.324652119,47.60460902,1,6,4,114
-122.303098808,47.618795465,2,6,4,132
-122.370828153,47.643105031,3,6,4,72
-122.270506603,47.537959864,12,6,5,37
-122.387571826,47.684077645,13,6,5,44
-122.334183174,47.600478302,14,6,5,95
-122.313115706,47.662180577,15,6,5,85
-122.34002203,47.611296543,15,6,5,103
-122.355301237,47.689475347,7,6,6,51
